explanation_id,explanation_type,axis1_3v,axis1_std,axis1_nvotes,axis2_3v,axis2_std,axis2_nvotes,axis3_3v,axis3_std,axis3_nvotes,axis4_3v,axis4_std,axis4_nvotes
85115400-17f9-4a85-97ff-fd5ed308bd77,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,5.0,0.0,3
854320d1-f6ee-4d15-9a73-8f7236d80e04,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,3.33,1.155,3
85602fdf-e88a-4ba3-97e7-ad2be1764941,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
85b9625d-9890-44b6-b00b-c271bab1dfa6,counterfactual,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3,3.33,0.577,3
85db9345-8830-4728-947c-70b8e19a8bff,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
85f1d037-34df-44ab-89cf-7053db6145e5,abductive,1.0,0.0,3,1.33,0.577,3,,0.0,0,1.0,0.0,3
85f9c8b1-6398-4af4-98b0-c8fd8a4dd8a1,feature_attribution,1.0,0.0,3,3.0,0.0,3,,0.0,0,1.0,0.0,3
862872a6-072c-40b3-9245-a2e5446f3744,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
86335798-0406-4824-9661-336a5b3d602a,contrastive,1.0,0.0,3,1.0,0.0,3,1.67,1.155,3,1.0,0.0,3
8635c46e-712d-4f3e-bfa6-3c763a0cf08a,counterfactual,1.0,0.0,2,3.0,0.0,2,2.5,0.707,2,4.5,0.707,2
867106aa-bf60-4654-9e9f-37ac290345a6,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
86decada-a08a-44c3-97b9-2cc1ab0c9393,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,2.33,2.309,3
87475427-2ce9-44d7-899c-ab46c2da4df8,contrastive,3.67,1.528,3,5.0,0.0,3,1.67,0.577,3,5.0,0.0,3
874fc01d-8b80-4ced-924a-c2812cee82b7,counterfactual,1.0,0.0,3,1.0,0.0,3,1.67,0.577,3,1.33,0.577,3
8767a781-4137-4c4a-883e-4014b312c53f,contrastive,1.0,0.0,3,1.67,1.155,3,1.0,0.0,3,2.67,2.082,3
877e0855-7642-4744-841d-2880561ec657,abductive,1.67,0.577,3,2.33,1.155,3,,0.0,0,3.33,1.155,3
8781534f-a29b-47ff-a747-761b70636c0b,counterfactual,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3,1.0,0.0,3
87959ce5-0e83-4f3a-b76f-d39f275a4df5,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
87b843be-3337-449a-a3eb-db27f239cc9f,contrastive,1.0,0.0,3,2.33,1.155,3,1.0,0.0,3,2.0,1.0,3
87ece0f0-cec1-4974-a910-201c78e87770,counterfactual,1.0,0.0,3,2.0,1.732,3,1.67,1.155,3,4.67,0.577,3
88042b71-5d84-414a-86a7-91f5c685e8b9,counterfactual,1.0,0.0,3,1.0,0.0,3,1.67,0.577,3,1.0,0.0,3
888e5783-9850-41c9-97a0-9997e3c89f61,feature_attribution,1.0,0.0,3,3.33,0.577,3,,0.0,0,4.0,0.0,3
88cc821b-1c3d-451e-96e7-63f7f87a498f,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
88cece8c-a3dd-49be-aaab-a94a287325d6,contrastive,1.0,0.0,3,1.33,0.577,3,1.33,0.577,3,1.0,0.0,3
89054c68-6994-4ab7-a1ae-b5a4ef4c686f,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,4.67,0.577,3
894f7c08-20c1-46e7-a8b8-03ad78a926ed,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
8976fb40-723d-498c-b54f-694161eba3fc,feature_attribution,1.0,0.0,3,3.0,0.0,3,,0.0,0,1.33,0.577,3
89acdb53-dbaf-4e6a-9ae6-802cb9821b7b,feature_attribution,1.0,0.0,3,4.33,0.577,3,,0.0,0,5.0,0.0,3
89b780ae-cae7-4ac7-b2e2-fc81f95348ca,feature_attribution,1.67,0.577,3,5.0,0.0,3,,0.0,0,4.67,0.577,3
89c28cd9-ed72-46cc-82d7-bf5e2aabc4cd,counterfactual,1.0,0.0,3,3.67,2.309,3,5.0,0.0,3,2.33,1.155,3
89d75c6e-1efb-4e21-8110-dbd8a0c22c49,feature_attribution,1.0,0.0,3,2.33,0.577,3,,0.0,0,2.67,2.082,3
8a7ce30b-0fef-4ba2-99bc-a66c25fe4377,feature_attribution,2.0,0.0,3,4.33,0.577,3,,0.0,0,5.0,0.0,3
8abef93a-3a99-4b6a-adc0-85063b84af4d,counterfactual,1.0,0.0,3,1.0,0.0,3,2.33,1.155,3,3.33,1.528,3
8ac97a26-03dc-4fe0-8862-a11b971cc82c,contrastive,1.0,0.0,3,2.33,1.155,3,1.0,0.0,3,3.0,0.0,3
8b16a3ff-c478-4f16-92f5-4046abe52afc,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,2.33,1.528,3
8b29adf1-45b4-4240-bcf6-25b77188b7b8,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
8b851c72-de56-452f-a441-02716620f561,counterfactual,1.0,0.0,3,4.33,0.577,3,1.0,0.0,3,5.0,0.0,3
8bc00a84-64e1-4228-bea6-52a7738a2e07,counterfactual,1.0,0.0,3,3.33,0.577,3,1.33,0.577,3,5.0,0.0,3
8c05d8eb-574b-4c4e-9258-b8abb45fc575,abductive,1.0,0.0,3,2.0,1.0,3,,0.0,0,2.67,0.577,3
8c90b6e3-7189-4a0c-a91d-cf19d32403ed,contrastive,1.0,0.0,3,1.0,0.0,3,1.67,0.577,3,1.67,1.155,3
8ca4306f-9ec2-48bf-8ff4-fdc175b6fe2d,contrastive,1.0,0.0,3,2.33,1.155,3,2.0,0.0,3,1.67,1.155,3
8cf0280a-114e-4d3e-be5f-d187a7b34e95,contrastive,1.0,0.0,2,4.0,1.414,2,1.0,0.0,2,5.0,0.0,2
8d3d27c2-cdf8-4f77-8d14-65e9d830dc98,abductive,1.0,0.0,3,1.33,0.577,3,,0.0,0,3.0,1.732,3
8d443c94-d83a-4bbe-86ed-ea8cf5ff2dec,feature_attribution,1.0,0.0,3,2.67,0.577,3,,0.0,0,4.67,0.577,3
8d547ea9-b8d5-4d19-8df0-ca3def753a5c,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
8d8d421b-612c-4ef5-95e8-747e296f1a88,contrastive,5.0,0.0,3,5.0,0.0,3,1.67,0.577,3,5.0,0.0,3
8dfbc597-63d3-4b56-8afa-c8f5583a9a21,abductive,1.0,0.0,3,2.0,1.0,3,,0.0,0,1.0,0.0,3
8e14028d-3aaa-460f-b739-82c42dd2eb27,counterfactual,1.0,0.0,3,3.67,0.577,3,3.0,0.0,3,5.0,0.0,3
8ec9c6a0-6cf7-4e3c-84fb-570f3ff0f246,abductive,1.0,0.0,2,1.0,0.0,2,,0.0,0,1.5,0.707,2
8ee29991-3f71-4f63-802d-5eb72484cc87,abductive,1.0,0.0,3,1.67,1.155,3,,0.0,0,1.67,1.155,3
8ee4207e-18ac-4f79-820f-38b761b5591f,abductive,1.0,0.0,2,1.0,0.0,2,,0.0,0,1.5,0.707,2
8f301524-ba65-4ab5-bf53-88c6a313f3df,feature_attribution,1.0,0.0,3,4.33,0.577,3,,0.0,0,3.33,0.577,3
8f6df427-53ad-4888-b53f-463fcb012a2f,counterfactual,1.0,0.0,3,1.0,0.0,3,3.0,0.0,3,1.67,1.155,3
8f7aba57-93c3-47fc-a047-d84dc9783960,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
8f8124c4-d28b-4404-a6a6-1736b922a674,counterfactual,1.0,0.0,3,1.33,0.577,3,1.67,1.155,3,1.33,0.577,3
8f8da0f1-69c9-47d0-bfbf-578773176630,contrastive,1.0,0.0,3,3.0,0.0,3,1.0,0.0,3,1.33,0.577,3
8fa4599a-6a54-4113-a674-3aa46cc65283,counterfactual,1.0,0.0,3,2.0,1.0,3,2.33,0.577,3,2.33,1.155,3
8fae956f-4fd6-470d-9268-8ddf2ca0e911,counterfactual,1.0,0.0,3,1.33,0.577,3,4.0,0.0,3,1.0,0.0,3
8fb7773e-ea0b-420e-b1b1-4733bd2d0fa9,abductive,1.0,0.0,3,2.33,1.155,3,,0.0,0,1.0,0.0,3
8fc425a0-9d73-43b8-8702-5dfb90b2a283,contrastive,1.0,0.0,3,5.0,0.0,3,5.0,0.0,3,5.0,0.0,3
8fc563b3-4055-4a17-bd15-58c082063bd5,counterfactual,1.0,0.0,3,2.33,2.309,3,5.0,0.0,3,1.67,1.155,3
90762fd9-e262-4c34-8293-abdb12e2651c,counterfactual,1.0,0.0,3,1.67,1.155,3,2.67,0.577,3,2.33,1.155,3
90828cfc-44fd-492b-a16f-1775e90d31b0,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
90bcca38-475c-42f0-85e9-55eb8e2b767b,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,5.0,0.0,3
916b488b-8673-4814-8d2d-e6c41717d0a7,contrastive,1.0,0.0,3,2.0,1.0,3,2.67,0.577,3,1.0,0.0,3
91728cbc-872b-432c-8c98-34172a230e09,contrastive,5.0,0.0,3,4.33,0.577,3,4.67,0.577,3,3.33,0.577,3
91a5d2ba-7700-4c6b-9f48-927e64767c7c,feature_attribution,1.0,0.0,3,4.0,0.0,3,,0.0,0,4.33,0.577,3
91f03e8a-32ce-4b19-a1fe-697d406bc6ee,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
91f1b658-c32f-4a0d-8fe1-1e22efc41c76,counterfactual,1.0,0.0,3,1.0,0.0,3,2.0,1.0,3,1.0,0.0,3
9236f29e-d3d2-4b38-8294-01ee1d500d88,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
925a8ef4-53e7-40c0-84ff-046cd761a6aa,counterfactual,1.0,0.0,3,2.33,1.155,3,1.0,0.0,3,5.0,0.0,3
92ed4b92-0985-46c9-86bc-d864314ed650,abductive,1.0,0.0,3,2.0,1.0,3,,0.0,0,1.0,0.0,3
9322a27c-4fa0-47d4-9c3c-1d894504d879,contrastive,1.0,0.0,3,3.67,0.577,3,1.67,0.577,3,4.67,0.577,3
93663a76-32dd-4bdf-8d70-6618effd29b3,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
9374fff9-80fa-4db4-a2db-ce9e88904ed8,feature_attribution,1.67,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
939edb2c-ee01-4359-9135-e8f1a6f84a21,feature_attribution,1.0,0.0,3,4.0,1.0,3,,0.0,0,1.0,0.0,3
93b6d0f0-8ed4-4996-bbe7-93060801aae0,contrastive,5.0,0.0,3,4.67,0.577,3,4.67,0.577,3,3.67,1.155,3
93d21f96-cebe-4181-b797-0149e75929ae,counterfactual,1.0,0.0,3,4.33,0.577,3,1.67,0.577,3,5.0,0.0,3
9410d526-7bed-4c70-a91e-ecdd313e1e9c,feature_attribution,2.0,0.0,3,4.33,0.577,3,,0.0,0,5.0,0.0,3
94a71dc7-3f4b-4868-af6d-fa1080677f06,counterfactual,1.0,0.0,3,1.67,1.155,3,2.67,0.577,3,2.67,0.577,3
94f71899-0959-4dda-927b-56135c3b26f3,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
9521dd9f-e15d-4e2f-9dbb-0b4d03003bb0,abductive,1.0,0.0,3,2.33,1.155,3,,0.0,0,1.0,0.0,3
9534c875-4332-4e19-a3e2-8128e35a92d5,counterfactual,1.5,0.707,2,3.0,0.0,2,4.0,0.0,2,3.0,0.0,2
960b9048-7e47-4a8f-9e70-7c961b207dc8,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.33,0.577,3
9654e5ee-4e69-4c32-8bfb-8c27be9b7dad,counterfactual,1.0,0.0,3,3.0,0.0,3,1.0,0.0,3,4.0,1.0,3
9681ba1e-c7ac-4a03-a750-02f1b789094e,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
969c80e0-7705-4ad8-9cef-2358c60e6934,feature_attribution,1.33,0.577,3,3.67,0.577,3,,0.0,0,2.67,1.155,3
96eb148d-ac2f-4043-b9ed-4aa7ec90462f,contrastive,5.0,0.0,3,4.0,0.0,3,3.0,2.0,3,5.0,0.0,3
9737e8fc-0c90-4159-a957-bf17f9388f02,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,4.0,0.0,3
975212be-5c5a-4ef1-a4b3-837bafa26abe,feature_attribution,1.67,0.577,3,5.0,0.0,3,,0.0,0,3.33,0.577,3
97b01d8b-08f2-4368-8866-a41619a80c29,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
97bc837a-e500-4c46-a8e0-b2df19e541a8,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
97ef6850-bb4d-4884-bedc-b82db41203f5,abductive,1.0,0.0,3,1.33,0.577,3,,0.0,0,1.0,0.0,3
9843e50c-09aa-4a1a-a094-d276132154de,contrastive,1.0,0.0,2,1.5,0.707,2,3.5,2.121,2,4.5,0.707,2
9853d185-4638-43ec-869f-b8dcf2a6d5bf,feature_attribution,1.0,0.0,3,4.33,0.577,3,,0.0,0,4.67,0.577,3
9876774f-9df5-4424-b45c-1f99c4616f04,contrastive,1.67,0.577,3,4.0,0.0,3,1.0,0.0,3,5.0,0.0,3
987677e8-c8c9-4d52-b515-118c0b45dec6,feature_attribution,1.0,0.0,3,4.33,0.577,3,,0.0,0,2.0,1.732,3
994f22e0-4888-47c1-a739-76c2ee0d7471,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
99bedd68-3376-40a0-9a80-54f1282a79e3,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,4.67,0.577,3
99c5f358-cfd0-445b-922b-8f5e2f9fa3c9,contrastive,1.0,0.0,3,3.67,1.155,3,1.0,0.0,3,1.0,0.0,3
99ccf86b-d4b5-4131-870e-0ba83bd0b9ef,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
99f61808-cea1-4743-a8bd-6aa6c5c08265,feature_attribution,1.67,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
9a07437c-7a6e-47d9-992f-f92212f8cdbf,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
9a381fbd-6ae4-4f8e-a8bd-c591326f170f,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,5.0,0.0,3
9a6b0532-4f68-4f10-9037-2e93941ecf78,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
9ace2a18-b7a6-4440-930c-b2fd71c1fe78,counterfactual,1.0,0.0,3,4.0,1.0,3,3.0,0.0,3,4.0,1.0,3
9ae128b8-56c4-4553-877f-f7a23f102126,counterfactual,1.0,0.0,3,1.67,1.155,3,3.0,0.0,3,1.0,0.0,3
9b272b72-d489-4285-8cb6-2addac078185,feature_attribution,1.33,0.577,3,4.67,0.577,3,,0.0,0,3.67,0.577,3
9b273e21-f8fa-4ec8-a940-52196d0a681f,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,3.33,2.082,3
9b4ab14f-8da7-42ad-be39-4e72fc02b077,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
9b9dbc35-93e1-4487-b23d-31deded775cb,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,3.0,1.732,3
9d0c219b-651b-435d-88d9-58f25e84d93e,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
9d2527b6-b341-4046-851a-54dd19937fb8,abductive,2.0,0.0,3,1.0,0.0,3,,0.0,0,5.0,0.0,3
9da24e9a-e40c-4d62-a6eb-0d388e29e0f0,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,4.0,0.0,3
9dd229bf-826b-472b-81a6-b33612a2deac,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
9dfaed9e-4185-449a-867e-3eaf33709894,feature_attribution,1.0,0.0,3,3.67,0.577,3,,0.0,0,5.0,0.0,3
9e2d811f-4978-49c1-842e-8a8883a91217,contrastive,1.0,0.0,3,3.67,1.155,3,2.67,0.577,3,4.67,0.577,3
9eaa12d1-64d1-446a-8d0b-ae75bad6736b,feature_attribution,1.67,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
9f010a6b-9f02-4eea-a471-1f0a03066740,feature_attribution,1.0,0.0,3,3.0,0.0,3,,0.0,0,2.33,1.528,3
9f71cde8-7102-41bd-84c3-4fde1317c690,feature_attribution,1.0,0.0,3,2.67,0.577,3,,0.0,0,1.33,0.577,3
9fab18ca-f585-496c-958a-9708c87cd423,counterfactual,1.0,0.0,2,3.5,0.707,2,1.0,0.0,2,4.5,0.707,2
9fb99fb4-4106-4b17-82f9-3f246ce89836,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
9fc31fd5-5890-43ff-9dcd-f27906ed0cb3,feature_attribution,1.0,0.0,3,4.0,0.0,3,,0.0,0,5.0,0.0,3
9fde25f2-6e30-48aa-83c7-f42419b40dcd,counterfactual,1.0,0.0,3,3.33,0.577,3,1.67,0.577,3,5.0,0.0,3
a02dc1cf-1918-484f-9ecc-e6b57f4907b9,contrastive,1.0,0.0,3,1.33,0.577,3,2.0,0.0,3,4.33,0.577,3
a049bb94-0c4b-44ff-9d19-4a7c78be77c6,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,5.0,0.0,3
a06996df-f0e2-4d35-aebc-02db0277dd88,counterfactual,1.0,0.0,3,5.0,0.0,3,5.0,0.0,3,2.33,1.155,3
a0dc06ce-ee7e-4d42-b994-876a2b8ba52d,counterfactual,1.33,0.577,3,4.0,0.0,3,1.67,0.577,3,5.0,0.0,3
a1042bf0-6b02-4a61-9399-4fac1c48a207,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,2.0,1.732,3
a1c287c2-9160-43e2-8cf7-7e7031a4eb49,feature_attribution,1.0,0.0,3,4.0,0.0,3,,0.0,0,3.33,0.577,3
a1dcb14c-6b0e-4f86-997c-efa4e41d3d6c,feature_attribution,1.0,0.0,3,3.67,0.577,3,,0.0,0,1.67,0.577,3
a1ed8e29-d8d5-4c5c-917f-697a68380997,feature_attribution,1.67,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
a2033122-063b-4627-8acd-dd0602c891e0,abductive,1.0,0.0,3,2.33,1.155,3,,0.0,0,3.0,1.732,3
a207bfd1-3162-4e5e-aa8f-fbf4b92bffcc,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,4.67,0.577,3
a25676bd-6270-4271-a721-2b77ffd33a8b,contrastive,1.67,0.577,3,4.33,0.577,3,1.67,0.577,3,5.0,0.0,3
a269a176-1044-45f7-bcf4-4ab886c2fa7e,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,4.67,0.577,3
a385caf6-f4fb-43aa-b9d4-5c48073940c9,feature_attribution,2.0,0.0,3,4.67,0.577,3,,0.0,0,5.0,0.0,3
a38e1b17-be4b-4350-baba-20b3c293168c,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,5.0,0.0,3
a3916276-e1c4-489e-aac7-f50da77b9f81,contrastive,1.0,0.0,3,5.0,0.0,3,3.0,0.0,3,5.0,0.0,3
a475fe20-0bc0-48a0-8cb4-b95efcfcad71,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
a497f4c8-0ac7-42d5-bc7f-7d8fe7e5ba15,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
a49d2563-54dc-47ef-b173-ea6cc78cdc02,counterfactual,1.0,0.0,3,1.67,1.155,3,2.67,0.577,3,1.0,0.0,3
a4cb94fc-8143-4f6d-a2e4-9bb68046b923,contrastive,1.0,0.0,3,1.0,0.0,3,3.0,0.0,3,1.0,0.0,3
a4f57e64-9468-4072-af85-758f2c33a8fd,abductive,1.0,0.0,3,1.33,0.577,3,,0.0,0,1.0,0.0,3
a5092060-5b65-445c-9349-db6b8b636b2a,counterfactual,1.0,0.0,3,2.0,0.0,3,1.0,0.0,3,4.0,0.0,3
a5db15f8-88ba-401f-8d7e-a4290df510f0,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,4.67,0.577,3
a5dbc2d8-a607-44a1-b512-9ae7974ad1b7,feature_attribution,1.0,0.0,3,3.0,0.0,3,,0.0,0,4.0,0.0,3
a6965933-e272-4591-a259-b9d7bfaca7d3,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,4.0,1.732,3
a6d2e2e3-9ab3-4507-83ac-ec93708a3b9e,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
a7657b3e-ab02-433c-81be-63dd7fb35c89,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,4.67,0.577,3
a7ef0696-7c96-421a-8bb6-19a8bdacf4ff,abductive,2.0,0.0,3,3.0,0.0,3,,0.0,0,4.67,0.577,3
a808f93f-9dcd-42a4-81a2-b233852bede2,feature_attribution,1.33,0.577,3,3.0,0.0,3,,0.0,0,4.0,0.0,3
a80c12ca-c76c-4c18-9895-81678dd3dff1,feature_attribution,2.0,0.0,3,4.33,0.577,3,,0.0,0,5.0,0.0,3
a8c8c84e-5ae3-405d-b13f-ade3608eb792,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
a8e5def6-9bb1-4b6e-952b-2a6f04a76311,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,4.67,0.577,3
a906ea9d-01e8-40a8-8c78-7fb2fa36da70,counterfactual,1.0,0.0,2,1.0,0.0,2,3.0,0.0,2,2.5,2.121,2
a952cc23-ff05-4e6f-89f8-e4e88318e007,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,3.67,1.528,3
a9c5d15e-fef7-4d9f-a824-436a3423ae77,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.67,0.577,3
a9f51e6f-1221-4fe1-a553-4212a90c3ed9,counterfactual,1.0,0.0,3,3.0,0.0,3,2.0,1.0,3,5.0,0.0,3
aa3039db-f408-45ff-acce-36cfa8ed4abf,counterfactual,1.0,0.0,3,1.0,0.0,3,4.0,0.0,3,1.0,0.0,3
ab00ead5-4a53-4170-9e65-02bf7c10a958,contrastive,1.0,0.0,3,2.33,1.155,3,1.0,0.0,3,3.0,1.0,3
ab74e5c2-aa25-4b43-b623-e814db5cef7e,feature_attribution,1.0,0.0,3,4.67,0.577,3,,0.0,0,3.33,1.155,3
aba5fd70-75ee-4d52-a6a7-a5da6df23cc4,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
ac1843b3-1db9-4a8b-9b9a-e81ff7d74009,counterfactual,1.0,0.0,3,3.67,1.155,3,3.0,0.0,3,5.0,0.0,3
ac5271dd-d077-46d9-9c76-092e35a55be3,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
ad28aa67-31b5-4384-ae87-5b24072404fe,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
ad2fc412-9ecc-402c-9a36-cb06d90d0e6c,contrastive,1.0,0.0,3,3.67,2.309,3,5.0,0.0,3,4.67,0.577,3
ad6658d3-c69c-4c6f-8b99-a1ac9e1232d8,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
adb188e2-1812-4292-a66f-671bcb04e9d5,counterfactual,1.0,0.0,3,1.0,0.0,3,1.33,0.577,3,1.0,0.0,3
adb46ade-cf33-4086-b3a3-9d5e114caaa5,feature_attribution,2.0,0.0,3,4.33,0.577,3,,0.0,0,5.0,0.0,3
ae298307-660d-4f73-8e65-cca9b5dae4d3,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
aea7fdfe-ca98-4619-a8f0-93a27fccfb06,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,4.33,0.577,3
af1f6f6f-05e7-4ed4-a8f9-0d4dbc2aad85,feature_attribution,1.67,0.577,3,4.67,0.577,3,,0.0,0,5.0,0.0,3
af2f4368-ad01-4f6f-8735-12544a1a2761,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
afbf3966-9c9d-4692-b44d-69d18bf6b63c,counterfactual,1.0,0.0,3,3.0,2.0,3,5.0,0.0,3,2.33,1.155,3
aff56c95-aae2-4f3e-b171-35cf1404bcb2,feature_attribution,2.0,0.0,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
b04a07c3-b195-4959-82e9-9cf63cb349b1,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,3.67,1.155,3
b094252a-6ece-48ba-8430-d493beb8d574,contrastive,1.0,0.0,2,1.0,0.0,2,1.0,0.0,2,3.0,2.828,2
b0adfba2-3bb3-4376-bf90-9f32600eb971,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,3.67,0.577,3
b0bc2b89-56bd-4c57-9caf-cafd11ef3912,counterfactual,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.67,0.577,3
b0c36896-e4c5-4389-8de6-029f3a95597f,feature_attribution,1.0,0.0,3,4.0,0.0,3,,0.0,0,4.0,0.0,3
b1436639-7090-480f-b39d-4391558e5486,feature_attribution,1.0,0.0,3,4.33,0.577,3,,0.0,0,5.0,0.0,3
b176737c-5674-4c3c-b330-90a06cc25117,counterfactual,1.0,0.0,3,3.0,0.0,3,1.0,0.0,3,4.33,0.577,3
b1b398ed-e28f-40c4-b928-8c397dbee5a5,abductive,1.0,0.0,2,1.0,0.0,2,,0.0,0,1.5,0.707,2
b1fd312e-d40a-4d70-9d24-5c4e87df9d45,feature_attribution,1.33,0.577,3,4.67,0.577,3,,0.0,0,5.0,0.0,3
b2270c2e-51b1-4ee2-b631-6d6c42f79c37,feature_attribution,1.67,0.577,3,4.67,0.577,3,,0.0,0,3.33,0.577,3
b2292e33-0212-414f-8525-a54710f0d6af,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
b2aea026-135d-4c15-bd8e-49f6c9f8c9d2,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3
b2f29c5d-6275-439c-878f-da6c4018a250,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
b34d71d3-bf5f-45ae-af51-51f20fb27c36,feature_attribution,1.0,0.0,3,5.0,0.0,3,,0.0,0,4.0,1.0,3
b352ee59-a6b8-4992-9882-fb09784a415c,feature_attribution,1.33,0.577,3,5.0,0.0,3,,0.0,0,5.0,0.0,3
b3653cdf-db96-4e6f-904a-a3e2a3151088,abductive,1.0,0.0,3,1.0,0.0,3,,0.0,0,1.0,0.0,3
b3bdbfbb-0ecc-4f02-ba7a-9bb44060e8d3,counterfactual,1.0,0.0,3,1.0,0.0,3,5.0,0.0,3,1.33,0.577,3
b402dcc8-38b4-429e-838a-25180be05ad0,feature_attribution,1.0,0.0,3,4.33,0.577,3,,0.0,0,5.0,0.0,3
b42b464e-114e-4b11-b77b-482b5a7c3b96,contrastive,1.0,0.0,3,1.0,0.0,3,1.0,0.0,3,4.0,0.0,3
